trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
191,3,209.2822816464728,197.2113682204363,125.56936898788369,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,4,211.3928564503933,195.29432352637536,126.835713870236,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,5,224.7938074965643,203.6026773086134,112.39690374828216,0.0,0.35,0.15,0.2,0.0,0.3,DP
191,6,226.91463418974263,201.4937013597399,136.1487805138456,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,7,228.5811409036461,198.99363885285032,137.14868454218768,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,8,238.42170351487678,203.49062823269088,143.0530221089261,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,9,246.09909768176564,205.9247159117271,147.6594586090594,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,10,242.80698015517925,199.18629336812182,145.68418809310757,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,11,246.30195452912739,198.09155848421315,147.78117271747647,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,12,249.16620589838362,196.46585293644932,99.66648235935344,-8.881784197001253e-17,0.27999999999999997,0.12,0.24000000000000005,-2.2204460492503132e-17,0.36000000000000004,DP
191,13,179.69021099867874,138.9063775404765,107.81412659920726,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,14,177.80382796991063,134.75308049458798,106.68229678194639,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,15,176.2321619311189,130.94309221254326,105.73929715867135,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,16,189.37515380123264,137.94953800799718,113.62509228073961,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,17,184.03548620729322,131.4312544142808,110.42129172437595,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,18,191.6392455859623,134.1780144083509,114.9835473515774,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,19,199.92302059394535,137.233310921859,119.95381235636722,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,20,215.99128882437444,145.35594557986673,0.0,0.0,0.0,0.0,0.4,0.0,0.6,DP
191,21,208.50672343987148,137.56769376012096,0.0,0.23999999999999996,0.0,0.0,0.28,0.05999999999999999,0.42000000000000004,DP
191,22,194.85229933817018,126.03807347633473,19.485229933817017,0.23999999999999996,0.06999999999999999,0.03,0.24000000000000005,0.05999999999999999,0.36000000000000004,DP
191,23,145.728692904407,92.41471298366908,87.43721574264423,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,24,153.58138666142582,95.48484823485266,92.1488319968555,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,25,151.17092195363782,92.14334365696337,60.46836878145512,0.23999999999999996,0.27999999999999997,0.12,0.12000000000000002,0.05999999999999999,0.18000000000000002,DP
191,26,158.0998932678925,94.47722115098676,0.0,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
191,27,166.26620339045544,97.40905775856996,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
191,28,165.7960920827065,95.22905626169307,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
191,29,190.4100635399752,107.22225011022029,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
191,30,195.4647590105317,107.91040327118843,0.0,,,,,,,DP
192,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,1,212.28677086584287,208.12428516259104,127.37206251950575,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,2,203.53994536488872,195.63624121961624,122.12396721893325,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,3,228.54364481098187,215.36178092417495,137.12618688658915,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,4,219.89367948861897,203.14777000770096,131.9362076931714,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
192,5,232.46605913018425,210.5516719939509,116.23302956509212,0.0,0.35,0.15,0.2,0.0,0.3,DP
