trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
40,24,54.87108272333642,34.11453119556814,43.896866178669136,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
40,25,62.3134028344614,37.98194267526858,49.85072226756912,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
40,26,58.33296104807714,34.8585691452222,46.66636883846171,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
40,27,62.27827466267335,36.48647728771486,49.822619730138676,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
40,28,65.89710725460398,37.84962151641726,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
40,29,50.60680994129259,28.497317483781366,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
40,30,39.53679896832958,21.827115753865762,0.0,,,,,,,DP
41,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
41,1,229.5651210881475,225.06384420406616,160.69558476170323,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
41,2,230.78662315057764,221.82489729967094,161.55063620540434,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
41,3,225.27942264854596,212.28583147558814,180.22353811883676,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,4,247.934457366466,229.05311439237542,198.3475658931728,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,5,254.90098685076381,230.87167724678704,127.45049342538191,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
41,6,238.24432416142346,211.55414182363438,190.59545932913875,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,7,231.229571644024,201.2992571912403,184.98365731521918,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,8,255.98785819300377,218.4831721093084,204.790286554403,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,9,229.94578403277077,192.40834565463797,183.9566272262166,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,10,259.4871460675463,212.86983911596764,207.58971685403702,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,11,261.64172478452826,210.4287687288147,209.31337982762258,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,12,265.21033738650686,209.11654112296924,106.08413495460273,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
41,13,211.11931581225502,163.2020977955211,168.895452649804,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,14,198.07941413245345,150.11944085606711,158.46353130596276,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,15,218.74269899083984,162.52904742763874,174.99415919267184,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
41,16,179.34772179235352,130.64509713882507,143.47817743388282,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
41,17,204.7167925441739,146.20106914294982,163.7734340353391,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
41,18,206.79121458242554,144.7868075504131,165.4329716659404,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
41,19,226.1261089961332,155.219916802099,180.90088719690655,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
41,20,273.8195851729532,184.27273126493762,0.0,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
41,21,383.7118044547813,253.16376918944357,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,22,486.4822100854691,314.6756838279241,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,23,536.4107622333473,340.16805918696895,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,24,522.0182818669557,324.5499829336028,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,25,468.93455322398074,285.8300864474025,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,26,388.6504330812099,232.2494478501789,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,27,135.08794189756972,79.14289775345947,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,28,105.44310108695323,60.563834042649425,0.0,0.7200000000000001,0.0,0.0,0.04000000000000001,0.18000000000000002,0.06,DP
41,29,124.31018784779903,70.0005966326821,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
41,30,92.43356454427231,51.02988014953846,0.0,,,,,,,DP
42,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
42,1,205.26946110824147,201.24456971396222,143.68862277576903,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
42,2,183.75584333764593,176.62037998620332,128.62909033635214,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
42,3,205.62283901638688,193.76299369811275,143.9359873114708,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
42,4,202.01623343054152,186.63177323791038,141.41136340137905,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
42,5,201.23811870738888,182.26756422549207,60.37143561221667,0.0799999999999999,0.21000000000000002,0.09000000000000001,0.24000000000000005,0.019999999999999976,0.36000000000000004,DP
42,6,184.43110092280665,163.76953960454568,147.5448807382453,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,7,177.99104167409408,154.9519130314759,124.59372917186585,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
42,8,186.14587775139216,158.8737142975448,148.9167022011137,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,9,194.38327002471752,162.65122479072923,155.50661601977401,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,10,197.2047578465386,161.7765878266996,157.76380627723086,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,11,230.09036458603026,185.05317588804365,184.0722916688242,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,12,233.24815408339754,183.91457771177758,46.649630816679505,0.15999999999999998,0.13999999999999999,0.06,0.24000000000000005,0.039999999999999994,0.36000000000000004,DP
42,13,172.18471366776782,133.10438398678082,137.74777093421426,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,14,162.84395229283203,123.4153643479843,130.27516183426562,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,15,160.445326104956,119.21324065379375,128.35626088396478,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,16,143.00491734294528,104.17133337901858,114.40393387435621,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
42,17,136.7984499419628,97.69633155178335,109.43875995357023,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,18,124.58050330913242,87.22620732982489,99.66440264730593,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,19,127.06132426124428,87.21880135005603,101.64905940899541,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,20,125.03233039753823,84.1431740692384,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
42,21,107.16985758459181,70.70808032127786,0.0,0.23999999999999996,0.0,0.0,0.28,0.05999999999999999,0.42000000000000004,DP
42,22,83.50211260825985,54.01242602779677,0.0,0.4,0.0,0.0,0.2,0.1,0.3,DP
42,23,45.44980515609923,28.822262897944192,36.35984412487938,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,24,42.62985026757466,26.503893938966666,34.10388021405973,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,25,42.701832291098334,26.028085009545737,34.16146583287866,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,26,42.51245166599473,25.40456046300505,34.00996133279578,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,27,43.92479485206718,25.73387009223046,35.13983588165374,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,28,51.3968473967067,29.521041243680536,41.117477917365356,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
42,29,52.601428984375474,29.620512014238216,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
42,30,47.166685824861574,26.039354173567524,0.0,,,,,,,DP
43,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
43,1,214.01254199947556,209.81621764654466,149.80877939963287,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
43,2,197.25851433109835,189.59872580843748,138.08096003176883,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
43,3,192.46782554570538,181.36673069342237,134.72747788199376,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
43,4,178.27328225864176,164.69695639737992,106.96396935518507,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
43,5,186.8294470035761,169.21718633462433,56.048834101072835,0.0799999999999999,0.21000000000000002,0.09000000000000001,0.24000000000000005,0.019999999999999976,0.36000000000000004,DP
43,6,196.371588995346,174.3723513022962,157.09727119627678,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
43,7,157.84769711375571,137.41591939314614,47.35430913412672,0.15999999999999998,0.21000000000000002,0.09000000000000001,0.2,0.039999999999999994,0.3,DP
43,8,190.83152320419822,162.8728675743255,152.66521856335856,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
43,9,210.92648013059758,176.49384296126215,168.74118410447807,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
43,10,217.70078376993533,178.59046784715522,174.16062701594825,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
43,11,222.14467370006813,178.6627503884039,177.7157389600545,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
43,12,214.9995356559776,169.5256666179633,21.49995356559776,0.15999999999999998,0.06999999999999999,0.03,0.28,0.039999999999999994,0.42000000000000004,DP
43,13,179.83686855546,139.0197486019172,143.86949484436798,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
43,14,167.06514359290378,126.61449980831804,133.65211487432302,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
43,15,195.2308872082077,145.05942494442542,156.18470976656613,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
43,16,200.8722237409162,146.32453047553943,160.69777899273296,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
43,17,207.20281207991127,147.97649122492993,165.762249663929,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
43,18,164.35059140205388,115.07160735129254,131.4804731216431,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
43,19,171.67973263016398,117.84624930647146,137.34378610413117,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
43,20,185.86590471856346,125.08242567778683,37.17318094371269,0.15999999999999998,0.13999999999999999,0.06,0.24000000000000005,0.039999999999999994,0.36000000000000004,DP
43,21,164.1268572888398,108.28693132206512,32.82537145776796,0.15999999999999998,0.13999999999999999,0.06,0.24000000000000005,0.039999999999999994,0.36000000000000004,DP
